msg_id,msg,user_id,msg_datetime,chat_id,productID,country_code,wait_time,chat_duration,subject,totalMsgsOp,totalMsgsUser,waitFirstClick,customerID,createdDate,msg_wct,body_wct
312742301,I am happy to offer you our welcome bonus of AUD with times playthrough,588,2022-11-01 15:02:45,18095474,54,nz,13,452,Free bonus,19,5,32.0,33773041.0,2022-11-01 14:57:39,14,14
312741784,We can submit a request in order to increase the limit,639,2022-11-01 14:59:01,18095476,50,us,18,356,Account query,12,3,13.0,23177015.0,2022-11-01 14:57:44,11,11
312742057,Checking on that now for you,639,2022-11-01 15:01:03,18095476,50,us,18,356,Account query,12,3,13.0,23177015.0,2022-11-01 14:57:44,6,6
312742168,All set now You have one more to claim,639,2022-11-01 15:01:46,18095476,50,us,18,356,Account query,12,3,13.0,23177015.0,2022-11-01 14:57:44,9,9
312741897,It is all good Let me see if the system is generating something for your account now,639,2022-11-01 14:59:58,18095478,50,us,23,300,Free bonus,18,6,41.0,27667573.0,2022-11-01 14:57:58,17,17
312742296,It seems that your account is only generating deposit promos for now,639,2022-11-01 15:02:43,18095478,50,us,23,300,Free bonus,18,6,41.0,27667573.0,2022-11-01 14:57:58,12,12
312742401,Hey Don,281,2022-11-01 15:03:42,18095480,50,us,23,659,Withdrawal,16,11,,14202571.0,2022-11-01 14:58:05,2,2
312742621,Oh man let me see what I can do for this one,281,2022-11-01 15:05:26,18095480,50,us,23,659,Withdrawal,16,11,,14202571.0,2022-11-01 14:58:05,12,12
312742789,But I will send them the request for sure,281,2022-11-01 15:06:49,18095480,50,us,23,659,Withdrawal,16,11,,14202571.0,2022-11-01 14:58:05,9,9
312742991,You as well my friend,281,2022-11-01 15:08:25,18095480,50,us,23,659,Withdrawal,16,11,,14202571.0,2022-11-01 14:58:05,5,5
312742251,Let me check that for you see what Is going on,11,2022-11-01 15:02:20,18095481,50,pl,56,245,Free bonus,11,4,,33772630.0,2022-11-01 14:58:15,11,11
312742872,Our processing time is full business days excluding weekends An email update should be provided by November EST,259,2022-11-01 15:07:26,18095482,41,us,24,713,Withdrawal,15,4,4.0,33649337.0,2022-11-01 14:58:16,18,18
312742105,I will do my best to assist you let me have a look at your account,588,2022-11-01 15:01:22,18095484,41,us,60,487,Withdrawal,17,5,4.0,33260145.0,2022-11-01 14:58:26,16,16
312743074,You can click on the refresh tab located at the top of the page,589,2022-11-01 15:09:06,18095487,38,us,3,666,Game query,23,10,4.0,,2022-11-01 14:58:55,14,14
312742212,Haha I am wishing you BIG WINS,470,2022-11-01 15:02:06,18095488,35,za,13,466,Deposit assistance inbound,19,7,32.0,24877575.0,2022-11-01 14:59:28,7,7
312742416,Your balance is now on your account,470,2022-11-01 15:03:48,18095488,35,za,13,466,Deposit assistance inbound,19,7,32.0,24877575.0,2022-11-01 14:59:28,7,7
312742477,Your documents have been received however please note that the verification timeframe is business days and your documents are currently awaiting processing,108,2022-11-01 15:04:20,18095490,41,na,40,430,Documents,8,1,4.0,33756798.0,2022-11-01 14:59:37,22,22
312742782,Thank you for holding Log out of your casino account completely and back in then go to the game to refresh,470,2022-11-01 15:06:45,18095492,41,us,45,806,Technical problem,16,3,26.0,8708757.0,2022-11-01 14:59:53,21,21
312742372,I can confirm that the coupon has not been used,674,2022-11-01 15:03:24,18095500,35,za,54,906,Deposit bonus,27,14,11.0,10194903.0,2022-11-01 15:01:06,10,10
312742622,Would you like me to search for another offer for you at this time,674,2022-11-01 15:05:26,18095500,35,za,54,906,Deposit bonus,27,14,11.0,10194903.0,2022-11-01 15:01:06,14,14
312742834,I actually found a match for a deposit of Interested,674,2022-11-01 15:07:11,18095500,35,za,54,906,Deposit bonus,27,14,11.0,10194903.0,2022-11-01 15:01:06,10,10
312743014,The wager for this offer is times,674,2022-11-01 15:08:31,18095500,35,za,54,906,Deposit bonus,27,14,11.0,10194903.0,2022-11-01 15:01:06,7,7
312743054,Would you like me to add this for you,674,2022-11-01 15:08:48,18095500,35,za,54,906,Deposit bonus,27,14,11.0,10194903.0,2022-11-01 15:01:06,9,9
312742200,Hi And,639,2022-11-01 15:02:01,18095503,50,us,6,865,Free bonus,14,11,5.0,33702406.0,2022-11-01 15:01:37,2,2
312742224,Please allow me a moment to look over your account,639,2022-11-01 15:02:08,18095503,50,us,6,865,Free bonus,14,11,5.0,33702406.0,2022-11-01 15:01:37,10,10
312742742,spins is based on a welcome bonus plus spins on a min deposit of with no max cash out,639,2022-11-01 15:06:24,18095503,50,us,6,865,Free bonus,14,11,5.0,33702406.0,2022-11-01 15:01:37,19,19
312743500,I will have to review that,639,2022-11-01 15:12:49,18095503,50,us,6,865,Free bonus,14,11,5.0,33702406.0,2022-11-01 15:01:37,6,6
312743617,I see However we only offer one free welcome bonus set of spins However you may get some free bonus via email in the days to come,639,2022-11-01 15:13:56,18095503,50,us,6,865,Free bonus,14,11,5.0,33702406.0,2022-11-01 15:01:37,27,27
312743635,Right now your account is eligible for deposit promos,639,2022-11-01 15:14:08,18095503,50,us,6,865,Free bonus,14,11,5.0,33702406.0,2022-11-01 15:01:37,9,9
312743881,You received free spins on Wheel of Chance on your account,639,2022-11-01 15:15:57,18095503,50,us,6,865,Free bonus,14,11,5.0,33702406.0,2022-11-01 15:01:37,11,11
312743894,They have been claimed already,639,2022-11-01 15:16:02,18095503,50,us,6,865,Free bonus,14,11,5.0,33702406.0,2022-11-01 15:01:37,5,5
312742392,Could you please provide me with your username and registered email address so that I can better assist you,619,2022-11-01 15:03:37,18095510,45,nl,5,987,Free bonus,25,13,14.0,15780853.0,2022-11-01 15:02:15,19,19
312743220,Are you asking about the Birthday Bonus,619,2022-11-01 15:10:19,18095510,45,nl,5,987,Free bonus,25,13,14.0,15780853.0,2022-11-01 15:02:15,7,7
312743318,Ok great I can look at that for you,619,2022-11-01 15:11:19,18095510,45,nl,5,987,Free bonus,25,13,14.0,15780853.0,2022-11-01 15:02:15,9,9
312743634,I can check for a great deposit offer for you would you like that,619,2022-11-01 15:14:08,18095510,45,nl,5,987,Free bonus,25,13,14.0,15780853.0,2022-11-01 15:02:15,14,14
312743666,I also see your email address in not confirmed with us,619,2022-11-01 15:14:25,18095510,45,nl,5,987,Free bonus,25,13,14.0,15780853.0,2022-11-01 15:02:15,11,11
312513034,Upon our checks it shows here that this account has been closed as a duplicate account was created,467,2022-10-31 00:07:20,18082512,1,us,180,1010,Deposit assistance inbound,22,7,,33750534.0,2022-10-31 00:00:36,18,18
312513480,So you are aware you made a second account I will have the deposit transferred to your active account,467,2022-10-31 00:11:39,18082512,1,us,180,1010,Deposit assistance inbound,22,7,,33750534.0,2022-10-31 00:00:36,19,19
312513485,Do you know your username,467,2022-10-31 00:11:44,18082512,1,us,180,1010,Deposit assistance inbound,22,7,,33750534.0,2022-10-31 00:00:36,5,5
312513896,Your active account has username,467,2022-10-31 00:16:28,18082512,1,us,180,1010,Deposit assistance inbound,22,7,,33750534.0,2022-10-31 00:00:36,5,5
312513952,Kindly remember if you do not remember your log in details just contact us here and we can help you with that instead of registering another account,467,2022-10-31 00:17:11,18082512,1,us,180,1010,Deposit assistance inbound,22,7,,33750534.0,2022-10-31 00:00:36,27,27
312513978,As it is against our rules to open multiple accounts,467,2022-10-31 00:17:26,18082512,1,us,180,1010,Deposit assistance inbound,22,7,,33750534.0,2022-10-31 00:00:36,10,10
312512804,As soon as complete you will be updated on this via email,428,2022-10-31 00:04:24,18082513,59,au,3,280,Withdrawal,16,4,9.0,22064230.0,2022-10-31 00:00:48,12,12
312513572,Please confirm,108,2022-10-31 00:12:39,18082514,2,gb,8,883,Risk Query ,17,7,14.0,32986629.0,2022-10-31 00:01:05,2,2
312512671,Sounds good I am well thank you so much,470,2022-10-31 00:02:29,18082516,2,us,3,428,Promotion Inquiry/Issue,14,8,11.0,33750535.0,2022-10-31 00:01:21,9,9
312513068,Thank you for holding I was able to redeem your free welcome bonus of free spins on Cash Bandits,470,2022-10-31 00:07:38,18082516,2,us,3,428,Promotion Inquiry/Issue,14,8,11.0,33750535.0,2022-10-31 00:01:21,19,19
312512930,I see that you have a balance of,677,2022-10-31 00:05:35,18082522,2,us,3,286,Free bonus,17,6,17.0,33750259.0,2022-10-31 00:03:26,8,8
312512960,It take just one luck spins to win big,677,2022-10-31 00:06:04,18082522,2,us,3,286,Free bonus,17,6,17.0,33750259.0,2022-10-31 00:03:26,9,9
312512905,Can you confirm your full name date of birth and e mail address,168,2022-10-31 00:05:14,18082525,18,us,2,396,Deposit assistance inbound,10,8,55.0,28383683.0,2022-10-31 00:04:01,13,13
312513277,Okay I have just checked you still have limits It seems that you may have to allow some time before depositing again You can try the card again in hour,168,2022-10-31 00:10:00,18082525,18,us,2,396,Deposit assistance inbound,10,8,55.0,28383683.0,2022-10-31 00:04:01,30,30
312512950,Could you please send me your account number,731,2022-10-31 00:05:50,18082526,50,ro,8,564,Free bonus,24,21,2.0,,2022-10-31 00:04:16,8,8
312512991,Okay thank you so much,731,2022-10-31 00:06:51,18082526,50,ro,8,564,Free bonus,24,21,2.0,,2022-10-31 00:04:16,5,5
312513082,Thank you for waiting I am checking at your account right now,731,2022-10-31 00:07:53,18082526,50,ro,8,564,Free bonus,24,21,2.0,,2022-10-31 00:04:16,12,12
312513215,How is your night going so far The system Is not allowing me to apply that code however I got something amazing just for you,731,2022-10-31 00:09:17,18082526,50,ro,8,564,Free bonus,24,21,2.0,,2022-10-31 00:04:16,25,25
312513529,You can still try with a deposit,731,2022-10-31 00:12:06,18082526,50,ro,8,564,Free bonus,24,21,2.0,,2022-10-31 00:04:16,7,7
312513547,I can assist you,731,2022-10-31 00:12:11,18082526,50,ro,8,564,Free bonus,24,21,2.0,,2022-10-31 00:04:16,4,4
312513635,Thank you for contacting us tonight Remember that we are here to assist you,731,2022-10-31 00:13:40,18082526,50,ro,8,564,Free bonus,24,21,2.0,,2022-10-31 00:04:16,14,14
312512954,Unfortunately due to your location we are unable to offer gaming to you,428,2022-10-31 00:05:55,18082528,49,us,6,189,Login issues,13,4,18.0,,2022-10-31 00:04:19,13,13
312513017,Unfortunately the US is not one of the states that we are able to offer gaming to,428,2022-10-31 00:07:06,18082528,49,us,6,189,Login issues,13,4,18.0,,2022-10-31 00:04:19,17,17
312513262,No worries Matthew I checked your previous attempts already,163,2022-10-31 00:09:47,18082531,41,us,7,468,Deposit assistance inbound,11,5,4.0,33719798.0,2022-10-31 00:04:54,9,9
312513037,My pleasure The bonus has been added to your account,503,2022-10-31 00:07:23,18082534,41,us,4,336,Deposit bonus,18,6,8.0,19470829.0,2022-10-31 00:05:01,10,10
312513782,I am pleased to let you know that your account has been credited with a free bonus offer of for you to play with and enjoy,108,2022-10-31 00:15:13,18082535,35,za,6,574,Free bonus,10,4,166.0,33750605.0,2022-10-31 00:06:23,26,26
312513071,Sure I will be more than happy to help,694,2022-10-31 00:07:39,18082536,30,us,4,840,Wagering info,17,6,4.0,2064815.0,2022-10-31 00:06:25,9,9
312513074,I will take a look into your account Allow me a moment please,694,2022-10-31 00:07:43,18082536,30,us,4,840,Wagering info,17,6,4.0,2064815.0,2022-10-31 00:06:25,13,13
312513175,The hot games at the moment,677,2022-10-31 00:08:55,18082538,41,us,4,141,Free bonus,19,4,7.0,33750665.0,2022-10-31 00:07:07,6,6
312564782,Did you have a welcome bonus code you wanted to claim,63,2022-10-31 09:16:14,18085466,43,us,1,397,Game query,22,8,7.0,33755828.0,2022-10-31 09:14:41,11,11
312564862,Fat Cat,63,2022-10-31 09:17:41,18085466,43,us,1,397,Game query,22,8,7.0,33755828.0,2022-10-31 09:14:41,2,2
312565429,Do you have a code for a free spins bonus,459,2022-10-31 09:22:56,18085469,54,ca,3,1286,Free bonus,19,12,11.0,28125074.0,2022-10-31 09:15:17,10,10
312565563,From my side I can offer free bonus would you like me to try to redeem it for you,459,2022-10-31 09:24:05,18085469,54,ca,3,1286,Free bonus,19,12,11.0,28125074.0,2022-10-31 09:15:17,19,19
312565897,That is a bonus however if you win from the bonus you win real money,459,2022-10-31 09:28:58,18085469,54,ca,3,1286,Free bonus,19,12,11.0,28125074.0,2022-10-31 09:15:17,15,15
312566083,How is what,459,2022-10-31 09:30:45,18085469,54,ca,3,1286,Free bonus,19,12,11.0,28125074.0,2022-10-31 09:15:17,3,3
312566441,Do you receive an error,459,2022-10-31 09:34:40,18085469,54,ca,3,1286,Free bonus,19,12,11.0,28125074.0,2022-10-31 09:15:17,5,5
312564866,May I ask you where did you receive this promotion about bonus,597,2022-10-31 09:17:44,18085470,35,za,2,673,Free bonus,15,7,52.0,33755997.0,2022-10-31 09:15:59,12,12
312565117,Thank you this code offers a bonus of R if a deposit was made there are no deposits in your gaming account,597,2022-10-31 09:19:57,18085470,35,za,2,673,Free bonus,15,7,52.0,33755997.0,2022-10-31 09:15:59,22,22
312565110,To win more,680,2022-10-31 09:19:51,18085471,41,us,2,464,Free bonus,14,5,3.0,33527322.0,2022-10-31 09:16:00,3,3
312565109,I see your account is eligible for a welcome bonus of would you like me to redeem it for you,679,2022-10-31 09:19:51,18085474,41,us,4,615,Free bonus,22,11,39.0,33755961.0,2022-10-31 09:16:52,20,20
312565278,Im afraid not,679,2022-10-31 09:21:32,18085474,41,us,4,615,Free bonus,22,11,39.0,33755961.0,2022-10-31 09:16:52,3,3
312565483,I see you have a coupon already on your account,679,2022-10-31 09:23:24,18085474,41,us,4,615,Free bonus,22,11,39.0,33755961.0,2022-10-31 09:16:52,10,10
312565529,I will need to remove it to redeem the free bonus or you can use that coupon if you would like,679,2022-10-31 09:23:46,18085474,41,us,4,615,Free bonus,22,11,39.0,33755961.0,2022-10-31 09:16:52,21,21
312564900,Hello there Robert hope you are well,689,2022-10-31 09:18:10,18085477,22,us,4,671,Free bonus,9,13,7.0,31643340.0,2022-10-31 09:17:36,7,7
312565521,Yes as you have already enjoyed one free welcome bonus,680,2022-10-31 09:23:40,18085480,59,us,22,605,Free bonus,15,6,4.0,32336503.0,2022-10-31 09:18:05,10,10
312565753,Please provide me with your birth date,679,2022-10-31 09:26:52,18085483,59,us,5,666,Served by bot – Password reset,17,8,4.0,,2022-10-31 09:18:23,7,7
312565185,Do you want to verify your account for withdrawals,459,2022-10-31 09:20:38,18085486,59,au,3,444,Withdrawal,8,3,13.0,21521386.0,2022-10-31 09:18:42,9,9
312565595,What deposit method are you trying to use A card,679,2022-10-31 09:24:23,18085492,35,za,3,1249,Deposit assistance inbound,31,12,47.0,32477796.0,2022-10-31 09:19:01,10,10
312565812,I see you tried to a SID and EFT deposit method not a card,679,2022-10-31 09:27:56,18085492,35,za,3,1249,Deposit assistance inbound,31,12,47.0,32477796.0,2022-10-31 09:19:01,14,14
312566233,Reference,679,2022-10-31 09:32:46,18085492,35,za,3,1249,Deposit assistance inbound,31,12,47.0,32477796.0,2022-10-31 09:19:01,1,1
312566603,I see the say error for those two Sid transactions,679,2022-10-31 09:36:22,18085492,35,za,3,1249,Deposit assistance inbound,31,12,47.0,32477796.0,2022-10-31 09:19:01,10,10
312566724,If you would you like I can email the steps to you,679,2022-10-31 09:37:44,18085492,35,za,3,1249,Deposit assistance inbound,31,12,47.0,32477796.0,2022-10-31 09:19:01,12,12
312565168,Please confirm your full name date of birth email address physical address and phone number So I can locate your account and help you with your query,652,2022-10-31 09:20:31,18085493,59,us,5,940,Login issues,29,19,9.0,,2022-10-31 09:19:02,27,27
312565758,May I ask if you tried to reset your password,652,2022-10-31 09:27:00,18085493,59,us,5,940,Login issues,29,19,9.0,,2022-10-31 09:19:02,10,10
312565946,The password can be reset by you only,652,2022-10-31 09:29:30,18085493,59,us,5,940,Login issues,29,19,9.0,,2022-10-31 09:19:02,8,8
312566287,As our new players can enjoy only one freebie before depositing with us a deposit is required now,652,2022-10-31 09:33:18,18085493,59,us,5,940,Login issues,29,19,9.0,,2022-10-31 09:19:02,18,18
312566290,Thanks you too,652,2022-10-31 09:33:22,18085493,59,us,5,940,Login issues,29,19,9.0,,2022-10-31 09:19:02,3,3
312565184,May I kindly ask you if you have been charged for your deposit,597,2022-10-31 09:20:38,18085495,59,us,7,447,Deposit assistance inbound,10,6,35.0,21162216.0,2022-10-31 09:19:16,13,13
312565615,Have you tried to reset your password,651,2022-10-31 09:24:38,18085499,35,za,8,399,Login issues,11,2,4.0,33733656.0,2022-10-31 09:20:27,7,7
312649880,If you win this while playing with a bonus offer the rules for the bonus will be applied to the maximum cashout,576,2022-10-31 23:08:03,18090426,35,za,4,230,Promotion Inquiry/Issue,15,3,9.0,30139367.0,2022-10-31 23:05:28,22,22
312649975,You should be able to check the playthrough amount when you click on your balance,508,2022-10-31 23:09:07,18090427,41,za,5,454,Withdrawal,11,2,11.0,33762723.0,2022-10-31 23:05:39,15,15
312649976,has been credited,436,2022-10-31 23:09:07,18090430,38,es,65,617,Free bonus,17,6,,8691334.0,2022-10-31 23:06:00,3,3
312650037,Can you please confirm the error you are receiving,544,2022-10-31 23:09:44,18090433,43,us,2,305,Login issues,10,6,12.0,11433103.0,2022-10-31 23:06:37,9,9
312650050,We received your outstanding documents on October,389,2022-10-31 23:09:51,18090434,42,us,5,359,Documents,12,4,8.0,33246636.0,2022-10-31 23:06:59,7,7
312650207,I see the funds were removed as you were playing with a bonus offer,576,2022-10-31 23:12:00,18090441,59,za,5,628,Account information,21,8,8.0,33558988.0,2022-10-31 23:07:27,14,14
312650427,The maximum you can withdraw from this bonus is,576,2022-10-31 23:14:59,18090441,59,za,5,628,Account information,21,8,8.0,33558988.0,2022-10-31 23:07:27,9,9
312650612,Your balance is,576,2022-10-31 23:17:05,18090441,59,za,5,628,Account information,21,8,8.0,33558988.0,2022-10-31 23:07:27,3,3
312649970,Also WELCOME TO THE RED STAG FAMILY,667,2022-10-31 23:09:03,18090444,50,us,6,377,Email Verification/Validation,19,8,5.0,33645455.0,2022-10-31 23:07:56,7,7
312650003,I can help with that my friend Can I validate my email please,667,2022-10-31 23:09:23,18090444,50,us,6,377,Email Verification/Validation,19,8,5.0,33645455.0,2022-10-31 23:07:56,13,13
312650022,I just resent the email confirmation message,667,2022-10-31 23:09:35,18090444,50,us,6,377,Email Verification/Validation,19,8,5.0,33645455.0,2022-10-31 23:07:56,7,7
312650118,I am great so far thanks for asking,667,2022-10-31 23:10:52,18090444,50,us,6,377,Email Verification/Validation,19,8,5.0,33645455.0,2022-10-31 23:07:56,8,8
312650139,Got any plans for tonight,667,2022-10-31 23:11:04,18090444,50,us,6,377,Email Verification/Validation,19,8,5.0,33645455.0,2022-10-31 23:07:56,5,5
312650278,Thank you You too my friend,667,2022-10-31 23:13:05,18090444,50,us,6,377,Email Verification/Validation,19,8,5.0,33645455.0,2022-10-31 23:07:56,6,6
312650019,I am sorry to hear that you are having issues when attempting to deposit I would like to check on the issue for you,394,2022-10-31 23:09:31,18090445,35,za,4,307,Deposit assistance inbound,13,5,64.0,32089787.0,2022-10-31 23:07:57,24,24
312650031,On your end what error do you see,394,2022-10-31 23:09:41,18090445,35,za,4,307,Deposit assistance inbound,13,5,64.0,32089787.0,2022-10-31 23:07:57,8,8
312650098,Okay thanks for confirming,394,2022-10-31 23:10:35,18090445,35,za,4,307,Deposit assistance inbound,13,5,64.0,32089787.0,2022-10-31 23:07:57,4,4
312650108,What username did you enter,394,2022-10-31 23:10:43,18090445,35,za,4,307,Deposit assistance inbound,13,5,64.0,32089787.0,2022-10-31 23:07:57,5,5
312650275,You may do so from your app,394,2022-10-31 23:13:04,18090445,35,za,4,307,Deposit assistance inbound,13,5,64.0,32089787.0,2022-10-31 23:07:57,7,7
312650075,Thank you Can I have the bet I D please,642,2022-10-31 23:10:15,18090447,1,us,4,795,Sportsbook,19,13,22.0,23674945.0,2022-10-31 23:08:20,10,10
312650144,Checking on this for you,642,2022-10-31 23:11:08,18090447,1,us,4,795,Sportsbook,19,13,22.0,23674945.0,2022-10-31 23:08:20,5,5
312650183,Thank you Michael,331,2022-10-31 23:11:39,18090448,40,us,3,1032,Free bonus,16,13,6.0,29301017.0,2022-10-31 23:08:38,3,3
312650191,Hope all is well with you otherwise,331,2022-10-31 23:11:44,18090448,40,us,3,1032,Free bonus,16,13,6.0,29301017.0,2022-10-31 23:08:38,7,7
312650219,Allow me some time to look into this for you I will update you once I have some information,331,2022-10-31 23:12:07,18090448,40,us,3,1032,Free bonus,16,13,6.0,29301017.0,2022-10-31 23:08:38,19,19
312650509,You need to send it to the email,331,2022-10-31 23:16:08,18090448,40,us,3,1032,Free bonus,16,13,6.0,29301017.0,2022-10-31 23:08:38,8,8
312650562,Once we get the email we will respond to you,331,2022-10-31 23:16:33,18090448,40,us,3,1032,Free bonus,16,13,6.0,29301017.0,2022-10-31 23:08:38,10,10
312651348,Sorry about that I was checking your account Are you with me,331,2022-10-31 23:25:44,18090448,40,us,3,1032,Free bonus,16,13,6.0,29301017.0,2022-10-31 23:08:38,12,12
312365079,I am going to use google translate I hope that is okay,35,2022-10-30 00:02:11,18073995,50,cz,3,1087,Free bonus,20,15,2.0,33663539.0,2022-10-30 00:00:38,12,12
312365121,I will take a look into your account to see what we have available for you Allow me a moment please,694,2022-10-30 00:02:36,18073996,50,au,6,919,Deposit bonus,21,12,13.0,21326391.0,2022-10-30 00:00:43,21,21
312365654,What happened my friend,694,2022-10-30 00:06:35,18073996,50,au,6,919,Deposit bonus,21,12,13.0,21326391.0,2022-10-30 00:00:43,4,4
312366006,Oh understand,694,2022-10-30 00:09:54,18073996,50,au,6,919,Deposit bonus,21,12,13.0,21326391.0,2022-10-30 00:00:43,2,2
312366871,if you deposit with Neosurf,694,2022-10-30 00:17:48,18073996,50,au,6,919,Deposit bonus,21,12,13.0,21326391.0,2022-10-30 00:00:43,5,5
312366899,I will make sure to add the extra luck,694,2022-10-30 00:18:00,18073996,50,au,6,919,Deposit bonus,21,12,13.0,21326391.0,2022-10-30 00:00:43,9,9
312365235,Hi Kevin,400,2022-10-30 00:03:41,18074012,17,us,5,471,Deposit assistance inbound,14,6,1.0,26746640.0,2022-10-30 00:03:32,2,2
312365864,No that is okay,400,2022-10-30 00:08:45,18074012,17,us,5,471,Deposit assistance inbound,14,6,1.0,26746640.0,2022-10-30 00:03:32,4,4
312365300,We meet again let me see what is happening,400,2022-10-30 00:04:20,18074013,17,us,13,389,Deposit assistance inbound,11,5,15.0,33720609.0,2022-10-30 00:03:36,9,9
312365832,In the meantime feel free to try an alternative method such as bitcoin to fund your account in the meantime,400,2022-10-30 00:08:20,18074013,17,us,13,389,Deposit assistance inbound,11,5,15.0,33720609.0,2022-10-30 00:03:36,20,20
312393756,I am sorry for the delay,173,2022-10-30 04:57:36,18075636,18,us,2,579,Account Closure,12,8,34.0,9863885.0,2022-10-30 04:48:35,6,6
312393821,I have closed the account as you requested,173,2022-10-30 04:58:14,18075636,18,us,2,579,Account Closure,12,8,34.0,9863885.0,2022-10-30 04:48:35,8,8
312393186,The full time frame is required to ensure that the documents are eligible,584,2022-10-30 04:51:34,18075638,60,au,5,496,Documents,13,6,5.0,25041808.0,2022-10-30 04:48:53,13,13
312393265,I understand but it will be completed as soon as possible and its only a time process,584,2022-10-30 04:52:26,18075638,60,au,5,496,Documents,13,6,5.0,25041808.0,2022-10-30 04:48:53,17,17
312392923,Hi Steven,400,2022-10-30 04:49:13,18075639,17,us,4,1020,Promotion Inquiry/Issue,21,12,8.0,32560534.0,2022-10-30 04:48:59,2,2
312393363,It was the welcome bonus It was pending as it needed a deposit to activate,400,2022-10-30 04:53:32,18075639,17,us,4,1020,Promotion Inquiry/Issue,21,12,8.0,32560534.0,2022-10-30 04:48:59,15,15
312393761,I have checked and right now you could enjoy a great match bonus on your next deposit Would you like me to find the best one available to you,400,2022-10-30 04:57:39,18075639,17,us,4,1020,Promotion Inquiry/Issue,21,12,8.0,32560534.0,2022-10-30 04:48:59,29,29
312393151,Hello Welcome to Casino Support My name is Marie and I am delighted to help you How are you today Robert,372,2022-10-30 04:51:14,18075641,41,us,107,431,Free bonus,8,2,65.0,33739021.0,2022-10-30 04:49:26,21,21
312393314,Great You are good to go the bonus has now been added are you aware of the terms of the coupon,675,2022-10-30 04:52:50,18075645,59,au,51,643,Free bonus,18,6,1.0,33556835.0,2022-10-30 04:49:56,21,21
312393405,This coupon has times playthrough and a max cashout of,675,2022-10-30 04:53:56,18075645,59,au,51,643,Free bonus,18,6,1.0,33556835.0,2022-10-30 04:49:56,10,10
312393479,Okay no worries Here is a quick link to our available free offers,640,2022-10-30 04:54:51,18075646,22,de,4,624,Free bonus,22,8,7.0,33738927.0,2022-10-30 04:49:58,13,13
312393507,I will provide the steps below to redeem the free code,640,2022-10-30 04:55:08,18075646,22,de,4,624,Free bonus,22,8,7.0,33738927.0,2022-10-30 04:49:58,11,11
312393407,No worries Aaron,584,2022-10-30 04:53:59,18075647,54,au,7,407,Served by bot - Cashback,23,8,11.0,30167887.0,2022-10-30 04:50:19,3,3
312393921,Shall I also send this via email,372,2022-10-30 04:59:20,18075654,35,za,7,1121,Deposit assistance inbound,14,7,64.0,32974424.0,2022-10-30 04:51:17,7,7
312394243,May we ask you to confirm your email address please,372,2022-10-30 05:02:27,18075654,35,za,7,1121,Deposit assistance inbound,14,7,64.0,32974424.0,2022-10-30 04:51:17,10,10
312393301,Hello Welcome to Casino Support My name is Marie and I am delighted to help you How are you today Michelle,372,2022-10-30 04:52:38,18075659,41,us,22,494,Game query,8,3,188.0,33534227.0,2022-10-30 04:52:14,21,21
312393793,I hope that you will enjoy the casino,584,2022-10-30 04:57:56,18075660,41,us,114,589,Deposit assistance inbound,21,8,6.0,33739115.0,2022-10-30 04:52:25,8,8
312394042,Once your deposit is successful you may contact us once more via chat for further assistance,584,2022-10-30 05:00:50,18075660,41,us,114,589,Deposit assistance inbound,21,8,6.0,33739115.0,2022-10-30 04:52:25,16,16
312394143,Happy to advise we have located your account and your username,372,2022-10-30 05:01:34,18075669,35,za,20,942,Login issues,24,10,78.0,33690691.0,2022-10-30 04:54:44,11,11
312394097,And after further checks the best offer is a match,394,2022-10-30 05:01:09,18075670,59,au,4,731,Free bonus,32,13,3.0,33423565.0,2022-10-30 04:55:05,10,10
312394179,I am afraid that at this time free spins are not yet available for the account,394,2022-10-30 05:01:57,18075670,59,au,4,731,Free bonus,32,13,3.0,33423565.0,2022-10-30 04:55:05,16,16
312394370,To keep playing feel free to take advantage of our deposit match bonus es when you are able to,394,2022-10-30 05:04:05,18075670,59,au,4,731,Free bonus,32,13,3.0,33423565.0,2022-10-30 04:55:05,19,19
312394689,I am afraid not at this moment,394,2022-10-30 05:07:08,18075670,59,au,4,731,Free bonus,32,13,3.0,33423565.0,2022-10-30 04:55:05,7,7
312393936,I am happy to hear this has been resolved,640,2022-10-30 04:59:44,18075680,22,us,2,519,Free bonus,14,9,15.0,4486191.0,2022-10-30 04:56:05,9,9
312394704,May I have the coupon code,173,2022-10-30 05:07:19,18075684,49,za,122,1183,Free bonus,20,9,32.0,27520682.0,2022-10-30 04:56:57,6,6
312395128,What would you like to know,173,2022-10-30 05:11:56,18075684,49,za,122,1183,Free bonus,20,9,32.0,27520682.0,2022-10-30 04:56:57,6,6
312395495,The coupon code is on your account,173,2022-10-30 05:15:25,18075684,49,za,122,1183,Free bonus,20,9,32.0,27520682.0,2022-10-30 04:56:57,7,7
312393881,I would love to help you with this,675,2022-10-30 04:58:48,18075685,42,au,46,606,Free bonus,15,9,12.0,18879717.0,2022-10-30 04:57:07,8,8
312393889,Could you please confirm the coupon code,675,2022-10-30 04:58:55,18075685,42,au,46,606,Free bonus,15,9,12.0,18879717.0,2022-10-30 04:57:07,7,7
312394008,Was this sent via email,675,2022-10-30 05:00:32,18075685,42,au,46,606,Free bonus,15,9,12.0,18879717.0,2022-10-30 04:57:07,5,5
